scorer,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000
bodyparts,r_eye,r_eye,r_eye,l_eye,l_eye,l_eye,r_shoulder,r_shoulder,r_shoulder,r_front_knee,r_front_knee,r_front_knee,r_front_ankle,r_front_ankle,r_front_ankle,r_front_paw,r_front_paw,r_front_paw,spine,spine,spine,r_hip,r_hip,r_hip,r_back_knee,r_back_knee,r_back_knee,r_back_ankle,r_back_ankle,r_back_ankle,r_back_paw,r_back_paw,r_back_paw,tail1,tail1,tail1,tail2,tail2,tail2,l_shoulder,l_shoulder,l_shoulder,l_front_knee,l_front_knee,l_front_knee,l_front_ankle,l_front_ankle,l_front_ankle,l_front_paw,l_front_paw,l_front_paw,l_hip,l_hip,l_hip,l_back_knee,l_back_knee,l_back_knee,l_back_ankle,l_back_ankle,l_back_ankle,l_back_paw,l_back_paw,l_back_paw,tail_base,tail_base,tail_base,nose,nose,nose,neck_base,neck_base,neck_base
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,372.5837097167969,835.7015991210938,0.7296186685562134,372.101806640625,835.7981567382812,0.6268132328987122,363.9173583984375,843.9174194335938,0.9258019924163818,356.93231201171875,852.5394287109375,0.7913728952407837,363.67401123046875,867.5092163085938,0.8517982363700867,371.92486572265625,868.117919921875,0.8737932443618774,356.7083740234375,836.0202026367188,0.9505230188369751,347.796142578125,843.6286010742188,0.9764636754989624,348.0975646972656,851.9711303710938,0.9730180501937866,356.2417297363281,851.97509765625,0.8230009078979492,347.9836120605469,860.0897827148438,0.9366657733917236,691.970947265625,1379.9749755859375,0.3247698247432709,356.08941650390625,1412.035400390625,0.980094313621521,363.6436767578125,827.5834350585938,0.010876506567001343,372.3490905761719,859.7412719726562,0.12577903270721436,371.9748840332031,860.8245239257812,0.8275434970855713,371.5201110839844,868.1949462890625,0.6632513403892517,1979.9713134765625,1507.968994140625,0.056954532861709595,467.96234130859375,1516.20849609375,0.07171618938446045,372.0030212402344,1467.9617919921875,0.6341941356658936,371.28546142578125,868.837890625,0.26392170786857605,355.9258728027344,827.3754272460938,0.5835941433906555,372.09625244140625,835.4171142578125,0.7707140445709229,363.9396057128906,828.2288818359375,0.23509171605110168
1,372.4353332519531,835.9783325195312,0.8758275508880615,372.110107421875,835.8045043945312,0.7820852994918823,363.8590393066406,844.0068969726562,0.9435583353042603,356.81317138671875,852.7415161132812,0.8352552056312561,363.95245361328125,859.2686767578125,0.9137967824935913,371.6995544433594,868.2202758789062,0.8942868709564209,356.3179626464844,836.0257568359375,0.9494943618774414,347.9331359863281,843.8683471679688,0.9615820646286011,348.1559143066406,852.1779174804688,0.9575048089027405,347.9267578125,860.0326538085938,0.8212534189224243,355.9299011230469,860.6683349609375,0.8976889848709106,691.9857177734375,1379.9912109375,0.1547400951385498,356.0113830566406,1412.146484375,0.9384540915489197,363.8750915527344,827.8267211914062,0.008784204721450806,363.51116943359375,859.9099731445312,0.15639135241508484,372.16741943359375,860.9008178710938,0.8586461544036865,380.14947509765625,860.0123291015625,0.7984235286712646,364.0072326660156,844.003173828125,0.047944486141204834,467.989990234375,1516.181884765625,0.04052385687828064,372.0096130371094,1467.9703369140625,0.5051434636116028,332.0040588378906,1516.0091552734375,0.22081875801086426,347.6281433105469,835.9500122070312,0.6385948061943054,372.2828063964844,835.6152954101562,0.8883117437362671,364.0650939941406,828.076904296875,0.24176940321922302
2,372.3137512207031,835.808837890625,0.9467437267303467,372.1918029785156,835.7879638671875,0.9182080626487732,363.7842712402344,844.1428833007812,0.937730073928833,356.88507080078125,852.5855102539062,0.9245187044143677,363.6025390625,867.3590087890625,0.9051412343978882,372.12445068359375,868.0206298828125,0.8708739280700684,356.211181640625,835.9728393554688,0.960448145866394,347.9784240722656,843.7861328125,0.9656674861907959,356.1696472167969,851.9618530273438,0.9560814499855042,347.8485107421875,860.08251953125,0.7214686274528503,356.0140075683594,860.38623046875,0.848671555519104,443.97503662109375,1484.0272216796875,0.20598632097244263,355.994384765625,1412.2366943359375,0.9478175640106201,371.8226623535156,852.7199096679688,0.012161850929260254,372.7294006347656,859.7757568359375,0.15995627641677856,380.0431213378906,859.989990234375,0.8141725063323975,380.0182189941406,860.0225219726562,0.7925872802734375,364.23046875,844.0817260742188,0.03087291121482849,467.93731689453125,1516.210693359375,0.04514828324317932,371.9894104003906,1467.9708251953125,0.6505396962165833,331.990966796875,1515.9990234375,0.197788268327713,355.91558837890625,827.7640380859375,0.41966843605041504,372.411865234375,835.64306640625,0.9441574215888977,364.0382080078125,835.7150268554688,0.39476191997528076
3,372.3276672363281,835.6797485351562,0.9409481883049011,372.07403564453125,835.8555297851562,0.9131481647491455,363.8505554199219,844.0868530273438,0.9374507665634155,356.7739562988281,852.5244140625,0.9274502992630005,363.9117736816406,859.646728515625,0.9092971086502075,355.90869140625,868.056396484375,0.8476589322090149,356.3489685058594,836.211181640625,0.9595129489898682,347.8405456542969,843.7027587890625,0.9470365047454834,356.1220397949219,852.2982177734375,0.9545228481292725,347.86688232421875,860.0303955078125,0.7245058417320251,355.857421875,860.35205078125,0.924674391746521,691.9736938476562,1379.99365234375,0.20514309406280518,355.9970703125,1412.207275390625,0.8725017309188843,371.9920654296875,852.6488037109375,0.009703755378723145,372.42156982421875,859.8948364257812,0.14724913239479065,371.9045104980469,867.5445556640625,0.6962939500808716,371.7535705566406,868.5050048828125,0.6313023567199707,364.26251220703125,835.8728637695312,0.03520691394805908,468.0121765136719,1516.185546875,0.055673301219940186,372.0079345703125,1467.976806640625,0.46631717681884766,395.8839111328125,1516.0067138671875,0.1490670144557953,355.9239501953125,827.708984375,0.3593117594718933,372.7549133300781,843.9711303710938,0.9630720019340515,364.0472717285156,835.6748046875,0.36979854106903076
4,372.3098449707031,835.7203979492188,0.9406036138534546,379.932861328125,835.8640747070312,0.9080219268798828,363.8363342285156,844.0245361328125,0.920089602470398,363.5908203125,860.0994873046875,0.8840712308883667,364.1246643066406,867.4400634765625,0.935541033744812,363.4962463378906,867.5045166015625,0.8071413040161133,356.2715759277344,836.2337646484375,0.9312129020690918,347.861083984375,843.650390625,0.9522870779037476,356.3944091796875,852.69482421875,0.9412201642990112,356.7074279785156,852.0914916992188,0.44345468282699585,355.8925476074219,860.5982666015625,0.859407901763916,691.97314453125,1379.986572265625,0.1941259801387787,356.0211181640625,1412.1236572265625,0.9317205548286438,372.3089294433594,853.1002807617188,0.009336411952972412,372.2400817871094,859.961669921875,0.1828513741493225,371.8947448730469,867.4421997070312,0.6905401349067688,372.0711975097656,876.032470703125,0.5336901545524597,364.19744873046875,835.9526977539062,0.03130030632019043,468.0345764160156,1516.1748046875,0.05179205536842346,363.9848327636719,1468.0047607421875,0.43389976024627686,395.9324035644531,1516.013427734375,0.18452239036560059,355.9826965332031,827.893310546875,0.3936317265033722,380.1083984375,844.38720703125,0.9662986993789673,371.9142150878906,836.0390625,0.33877891302108765
5,380.27508544921875,843.8052368164062,0.841797947883606,379.97442626953125,843.7083129882812,0.6877670884132385,363.8477478027344,843.9625244140625,0.930908739566803,364.702392578125,852.5774536132812,0.7437379956245422,364.3334045410156,867.5120239257812,0.9345558285713196,363.58526611328125,867.5390625,0.8703747987747192,356.927734375,836.37841796875,0.9423084259033203,347.5746765136719,843.547607421875,0.9546017646789551,356.6397399902344,853.0646362304688,0.9572200775146484,356.7596435546875,852.1708374023438,0.7269312143325806,356.1909484863281,860.7207641601562,0.9709721803665161,691.9813842773438,1379.978271484375,0.20593267679214478,356.03228759765625,1412.0828857421875,0.8772279620170593,363.75189208984375,827.7144165039062,0.011480927467346191,380.0101623535156,860.2909545898438,0.11225685477256775,371.640869140625,867.0994262695312,0.47673532366752625,380.0165100097656,876.019287109375,0.5309836864471436,364.69366455078125,835.4984741210938,0.03993526101112366,468.0372314453125,1516.1290283203125,0.04249072074890137,372.0130920410156,1467.979736328125,0.44655972719192505,331.9722595214844,1515.9908447265625,0.1317722201347351,356.1415100097656,836.1719970703125,0.4197567105293274,380.0326232910156,844.232421875,0.9234353303909302,371.9216613769531,835.87158203125,0.446126252412796
6,380.3471984863281,843.8980102539062,0.8097389936447144,379.989013671875,835.90673828125,0.6341654062271118,364.0795593261719,843.9886474609375,0.9371128082275391,364.345947265625,853.015869140625,0.7631672620773315,364.4273986816406,867.48388671875,0.9490467309951782,363.47930908203125,867.5302734375,0.9136531352996826,356.76715087890625,836.5662841796875,0.9089345932006836,356.4228820800781,836.6524047851562,0.9857622981071472,356.55023193359375,852.8126220703125,0.9443368315696716,357.0102844238281,851.8862915039062,0.8219467401504517,356.0367126464844,860.6347045898438,0.967745304107666,356.1333312988281,828.079345703125,0.15407782793045044,356.01434326171875,1412.1766357421875,0.9340941309928894,363.6173095703125,827.5635375976562,0.01706555485725403,371.6504211425781,859.7522583007812,0.10087013244628906,380.0123596191406,868.3910522460938,0.5346963405609131,379.61981201171875,867.8121948242188,0.6509791612625122,364.3036193847656,827.7400512695312,0.019980430603027344,468.0668640136719,1516.177490234375,0.06003755331039429,363.97589111328125,1475.9791259765625,0.42262858152389526,373.17529296875,860.096923828125,0.18205225467681885,355.9545593261719,836.211181640625,0.7112194299697876,380.0498046875,844.1937866210938,0.9126957058906555,371.9936828613281,836.062255859375,0.5682541131973267
7,379.8348083496094,835.9586181640625,0.7501095533370972,379.8136291503906,835.7280883789062,0.6097320914268494,371.9714050292969,843.6439208984375,0.9162784814834595,372.4533996582031,853.1556396484375,0.8272924423217773,372.3452453613281,868.2576293945312,0.9642095565795898,371.6119079589844,868.2000732421875,0.9476735591888428,372.4476318359375,828.063720703125,0.9425978660583496,356.09765625,836.4358520507812,0.9885478019714355,356.54644775390625,852.0817260742188,0.9256263971328735,356.7734069824219,852.5123901367188,0.7581878900527954,355.9737548828125,860.5176391601562,0.9052397012710571,691.9840698242188,1379.9677734375,0.26913711428642273,356.0169372558594,1412.19775390625,0.9492195248603821,363.89349365234375,836.079833984375,0.008593231439590454,371.8757019042969,860.0626220703125,0.022001206874847412,387.84197998046875,867.9470825195312,0.3202686309814453,379.873046875,868.0520629882812,0.5553221702575684,1979.9488525390625,1507.98681640625,0.018404394388198853,468.0213623046875,1516.194091796875,0.0384698212146759,363.9800720214844,1475.96826171875,0.41982850432395935,76.01892852783203,1484.00537109375,0.12491980195045471,356.0866394042969,827.8368530273438,0.8231101632118225,380.1006164550781,844.2192993164062,0.8122527599334717,371.84820556640625,835.9366455078125,0.6660447716712952
