scorer,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000
bodyparts,r_eye,r_eye,r_eye,l_eye,l_eye,l_eye,r_shoulder,r_shoulder,r_shoulder,r_front_knee,r_front_knee,r_front_knee,r_front_ankle,r_front_ankle,r_front_ankle,r_front_paw,r_front_paw,r_front_paw,spine,spine,spine,r_hip,r_hip,r_hip,r_back_knee,r_back_knee,r_back_knee,r_back_ankle,r_back_ankle,r_back_ankle,r_back_paw,r_back_paw,r_back_paw,tail1,tail1,tail1,tail2,tail2,tail2,l_shoulder,l_shoulder,l_shoulder,l_front_knee,l_front_knee,l_front_knee,l_front_ankle,l_front_ankle,l_front_ankle,l_front_paw,l_front_paw,l_front_paw,l_hip,l_hip,l_hip,l_back_knee,l_back_knee,l_back_knee,l_back_ankle,l_back_ankle,l_back_ankle,l_back_paw,l_back_paw,l_back_paw,tail_base,tail_base,tail_base,nose,nose,nose,neck_base,neck_base,neck_base
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1492.007568359375,1499.9459228515625,0.028412848711013794,1500.0513916015625,1499.948486328125,0.0006303191184997559,1476.0323486328125,1499.990478515625,0.444987028837204,1475.9278564453125,1499.9713134765625,0.07768920063972473,1492.021240234375,1515.9642333984375,0.029522478580474854,2132.037353515625,811.985595703125,0.004147708415985107,1451.9420166015625,1484.033203125,0.02850702404975891,1772.0736083984375,1516.1243896484375,0.0027619898319244385,1459.9976806640625,1515.9971923828125,0.0006055831909179688,1756.0067138671875,1516.005126953125,0.0005459487438201904,3.9994168281555176,1515.9903564453125,0.00018161535263061523,1755.9849853515625,1515.9622802734375,0.0011404156684875488,2292.06396484375,1484.0015869140625,0.25120773911476135,1459.937744140625,1508.04345703125,0.006064355373382568,1483.9801025390625,1515.99072265625,0.03699851036071777,1484.0234375,1515.9683837890625,0.007046610116958618,676.0115966796875,1356.008056640625,0.007034748792648315,1764.2335205078125,1507.8519287109375,0.014841437339782715,1756.0042724609375,1515.9700927734375,0.004874825477600098,1755.9747314453125,1516.005859375,0.0047416090965271,2155.986328125,811.9933471679688,0.001118093729019165,1756.0009765625,1516.0009765625,0.028816163539886475,1500.000732421875,1500.0069580078125,0.0453963577747345,1468.122802734375,1476.0185546875,0.2100786566734314
1,1492.0037841796875,1499.9510498046875,0.019484102725982666,1500.0489501953125,1499.9534912109375,0.0005241632461547852,1476.0198974609375,1499.98486328125,0.37639153003692627,1475.95263671875,1499.9893798828125,0.06568562984466553,1492.0218505859375,1515.9654541015625,0.023699700832366943,1499.9898681640625,1516.0108642578125,0.002526193857192993,1451.946533203125,1484.0335693359375,0.02479979395866394,1772.0633544921875,1516.1197509765625,0.003626227378845215,1779.8631591796875,1516.1693115234375,0.0005980730056762695,1756.0068359375,1516.00439453125,0.0006645321846008301,4.000135898590088,1515.9903564453125,0.0001837015151977539,1755.9844970703125,1515.962158203125,0.0013502240180969238,2292.06103515625,1484.0015869140625,0.19894927740097046,1459.960205078125,1508.010498046875,0.005807280540466309,1483.979248046875,1515.990478515625,0.036676377058029175,1484.0225830078125,1515.968994140625,0.005478173494338989,676.0077514648438,1356.0076904296875,0.0081653892993927,1764.2252197265625,1507.8590087890625,0.014270365238189697,1756.0048828125,1515.9703369140625,0.005288869142532349,1755.973388671875,1516.005126953125,0.005751252174377441,1755.9893798828125,1515.9859619140625,0.0003019869327545166,1756.0006103515625,1516.001220703125,0.032677412033081055,1500.0001220703125,1500.0108642578125,0.026145994663238525,1468.121337890625,1476.02783203125,0.12974080443382263
2,1492.0054931640625,1499.9578857421875,0.021512120962142944,1500.0401611328125,1499.955078125,0.0007193982601165771,1476.0054931640625,1499.9931640625,0.32802650332450867,1475.95263671875,1499.991455078125,0.05300623178482056,1492.0201416015625,1515.9693603515625,0.031159907579421997,2084.02978515625,811.9851684570312,0.0038348734378814697,1451.9404296875,1484.03466796875,0.026314377784729004,1772.065673828125,1516.10888671875,0.004875153303146362,1771.938720703125,1516.175048828125,0.0007339417934417725,1756.0076904296875,1516.0037841796875,0.0006893575191497803,1771.9315185546875,1516.161376953125,0.00016868114471435547,1755.984375,1515.9605712890625,0.0013808906078338623,2292.04345703125,1483.9993896484375,0.12157157063484192,1459.9693603515625,1507.99755859375,0.004282623529434204,1483.9796142578125,1515.9908447265625,0.045915186405181885,1484.013916015625,1515.9730224609375,0.006047993898391724,675.997314453125,1356.0067138671875,0.010680466890335083,1771.931884765625,1507.9644775390625,0.01797086000442505,1756.004638671875,1515.9691162109375,0.0048742592334747314,1755.97216796875,1516.005615234375,0.0059760212898254395,2091.998291015625,811.9765014648438,0.00040712952613830566,1756.0006103515625,1516.0008544921875,0.035072505474090576,1499.9951171875,1500.02294921875,0.022399574518203735,1468.0809326171875,1483.9681396484375,0.09441560506820679
3,1492.0135498046875,1499.97021484375,0.015689104795455933,1835.982666015625,1515.9757080078125,0.0006420314311981201,1476.000244140625,1500.0,0.2547329068183899,1475.9716796875,1499.991455078125,0.03346523642539978,1492.0211181640625,1515.9737548828125,0.019787222146987915,651.9766235351562,1339.9822998046875,0.0016909539699554443,1451.940185546875,1484.0355224609375,0.022231251001358032,1772.033935546875,1516.08642578125,0.0051889121532440186,1771.958740234375,1516.1341552734375,0.0007043182849884033,1756.007568359375,1516.0037841796875,0.0006537437438964844,1771.96484375,1516.1212158203125,0.0001576244831085205,1755.982666015625,1515.9613037109375,0.0011319518089294434,2292.04345703125,1483.9993896484375,0.12157541513442993,1459.9798583984375,1507.997314453125,0.003482133150100708,1483.97607421875,1515.9921875,0.03551927208900452,652.012451171875,1339.9820556640625,0.005645781755447388,675.9982299804688,1356.00732421875,0.009899139404296875,1771.9521484375,1507.966064453125,0.021993786096572876,1756.0048828125,1515.96923828125,0.004644721746444702,1755.9713134765625,1516.0059814453125,0.0050969719886779785,1755.988525390625,1515.986572265625,0.0002441704273223877,1756.002197265625,1516.0010986328125,0.03614598512649536,1499.9970703125,1500.03369140625,0.012108564376831055,1468.0977783203125,1483.983642578125,0.04525226354598999
4,1492.013916015625,1499.970458984375,0.016059786081314087,1500.0384521484375,1499.961181640625,0.0005985498428344727,1475.9986572265625,1499.9998779296875,0.25634080171585083,1475.973876953125,1499.99365234375,0.03352928161621094,1492.021240234375,1515.973388671875,0.020022720098495483,2036.0340576171875,811.9771728515625,0.023052126169204712,1451.939697265625,1484.0357666015625,0.02210131287574768,1772.019287109375,1516.072265625,0.005413323640823364,1771.9737548828125,1516.1033935546875,0.0007448196411132812,1756.0064697265625,1516.0032958984375,0.0005974471569061279,2028.0086669921875,811.986572265625,0.00018206238746643066,1747.9971923828125,1515.974853515625,0.0009221732616424561,2292.044189453125,1483.9990234375,0.11626341938972473,1459.982177734375,1507.9954833984375,0.003496795892715454,1483.97607421875,1515.9921875,0.03441673517227173,652.0123291015625,1339.9820556640625,0.005609631538391113,675.998046875,1356.00732421875,0.0099412202835083,1771.96533203125,1507.9730224609375,0.020502537488937378,1756.003662109375,1515.96875,0.005089670419692993,1755.9720458984375,1516.0057373046875,0.005233556032180786,2043.9951171875,811.9793701171875,0.0008624792098999023,1756.001708984375,1516.002197265625,0.03176337480545044,1499.9971923828125,1500.0333251953125,0.0123138427734375,1468.09619140625,1483.9832763671875,0.04673507809638977
5,1492.012451171875,1499.96630859375,0.015424251556396484,1835.980712890625,1515.97509765625,0.0006732046604156494,1475.9964599609375,1499.998779296875,0.26004040241241455,1475.967529296875,1499.99658203125,0.03372800350189209,1492.0211181640625,1515.9736328125,0.020353376865386963,2012.001953125,819.9548950195312,0.005899578332901001,1451.9405517578125,1484.0352783203125,0.02395501732826233,1772.015869140625,1516.0660400390625,0.003863424062728882,1771.9793701171875,1516.0894775390625,0.0005606114864349365,1756.0059814453125,1516.00341796875,0.00045627355575561523,4.000324249267578,1515.9896240234375,0.0001576840877532959,2348.02880859375,1516.018798828125,0.000781625509262085,2292.044677734375,1483.9991455078125,0.10825997591018677,1459.984130859375,1507.9932861328125,0.0036261677742004395,1483.9766845703125,1515.9923095703125,0.03662630915641785,652.0123291015625,1339.9820556640625,0.00558626651763916,675.9979858398438,1356.0074462890625,0.009863615036010742,1771.974365234375,1507.968505859375,0.022426366806030273,1756.003173828125,1515.968505859375,0.004500538110733032,1755.97265625,1516.0059814453125,0.0041627585887908936,2011.9991455078125,811.9862060546875,0.0005104243755340576,1756.0010986328125,1516.0040283203125,0.02428293228149414,1499.99658203125,1500.0330810546875,0.012157678604125977,1468.09619140625,1483.981689453125,0.050457507371902466
6,1492.004638671875,1499.9678955078125,0.02248278260231018,1500.0447998046875,1499.9559326171875,0.0008478462696075439,1476.0150146484375,1499.9925537109375,0.3376116156578064,1475.93017578125,1499.9720458984375,0.0604783296585083,1492.018798828125,1515.9755859375,0.040239930152893066,2091.999267578125,795.984130859375,0.011376053094863892,1451.94287109375,1484.0225830078125,0.03445059061050415,1772.0240478515625,1516.06640625,0.00267183780670166,1483.969970703125,1515.9830322265625,0.0006573200225830078,1756.007080078125,1516.001953125,0.00033417344093322754,683.9990844726562,1355.9959716796875,0.00021404027938842773,2300.035888671875,1484.015869140625,0.001440286636352539,2292.03515625,1484.00048828125,0.26871222257614136,1459.9437255859375,1508.020263671875,0.006833404302597046,1483.9805908203125,1515.9910888671875,0.0707167387008667,1484.00390625,1515.9798583984375,0.013094842433929443,676.0001220703125,1356.0059814453125,0.017908215522766113,1771.974853515625,1507.9705810546875,0.021719753742218018,1755.999267578125,1515.9696044921875,0.003009229898452759,1755.9727783203125,1516.0078125,0.0025547146797180176,684.0,1355.9989013671875,0.0002110004425048828,1755.9970703125,1516.007568359375,0.025042802095413208,1500.001220703125,1500.0186767578125,0.03180593252182007,1468.150634765625,1476.0623779296875,0.11303624510765076
7,1492.0115966796875,1499.9697265625,0.02061152458190918,1500.044189453125,1499.95849609375,0.0008134245872497559,1476.0067138671875,1499.9927978515625,0.3364529013633728,1475.9395751953125,1499.9859619140625,0.05310407280921936,1492.0147705078125,1515.97607421875,0.03564158082008362,2067.99462890625,803.9707641601562,0.03162798285484314,1451.94189453125,1484.026611328125,0.030147552490234375,1772.002197265625,1516.0540771484375,0.0020543932914733887,1483.9703369140625,1515.9803466796875,0.0005850791931152344,1756.0076904296875,1516.0006103515625,0.00025323033332824707,2060.011962890625,795.9960327148438,0.00024083256721496582,2300.034912109375,1484.0135498046875,0.0011207759380340576,2292.030029296875,1484.001708984375,0.2536115348339081,1459.960693359375,1508.0111083984375,0.006247758865356445,1483.9796142578125,1515.9910888671875,0.06415978074073792,1484.0064697265625,1515.978271484375,0.010661602020263672,676.0005493164062,1356.0062255859375,0.019674301147460938,1771.9847412109375,1507.96923828125,0.02144145965576172,1755.9957275390625,1515.97021484375,0.0027566850185394287,1755.970947265625,1516.0086669921875,0.0021373629570007324,2068.0068359375,803.9805908203125,0.0004956424236297607,1755.9962158203125,1516.0079345703125,0.02276518940925598,1500.0020751953125,1500.0240478515625,0.025866657495498657,1468.0875244140625,1483.9676513671875,0.1041879951953888
