scorer,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000,DLC_resnet50_CheetahOct14shuffle1_1030000
bodyparts,r_eye,r_eye,r_eye,l_eye,l_eye,l_eye,r_shoulder,r_shoulder,r_shoulder,r_front_knee,r_front_knee,r_front_knee,r_front_ankle,r_front_ankle,r_front_ankle,r_front_paw,r_front_paw,r_front_paw,spine,spine,spine,r_hip,r_hip,r_hip,r_back_knee,r_back_knee,r_back_knee,r_back_ankle,r_back_ankle,r_back_ankle,r_back_paw,r_back_paw,r_back_paw,tail1,tail1,tail1,tail2,tail2,tail2,l_shoulder,l_shoulder,l_shoulder,l_front_knee,l_front_knee,l_front_knee,l_front_ankle,l_front_ankle,l_front_ankle,l_front_paw,l_front_paw,l_front_paw,l_hip,l_hip,l_hip,l_back_knee,l_back_knee,l_back_knee,l_back_ankle,l_back_ankle,l_back_ankle,l_back_paw,l_back_paw,l_back_paw,tail_base,tail_base,tail_base,nose,nose,nose,neck_base,neck_base,neck_base
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,2155.68896484375,708.2337036132812,0.929831862449646,2164.033935546875,707.3162841796875,0.9709104895591736,2164.325927734375,715.5650634765625,0.382464736700058,2163.511962890625,724.2568359375,0.8528169393539429,2156.041748046875,740.2424926757812,0.7007613182067871,2156.019287109375,739.885986328125,0.49692997336387634,2172.650390625,708.361328125,0.9819463491439819,2163.87744140625,716.4008178710938,0.07120835781097412,2179.951416015625,732.1575927734375,0.1404123604297638,2163.788330078125,732.0474853515625,0.16884884238243103,2187.796875,732.0025634765625,0.2551870048046112,2187.82421875,708.031982421875,0.6572065949440002,2171.989501953125,684.0372924804688,0.7022234797477722,2163.896484375,715.7906494140625,0.6045889854431152,2163.994384765625,731.8937377929688,0.8642743229866028,2163.903076171875,739.7392578125,0.7950018644332886,2156.1748046875,740.0870971679688,0.6972245573997498,2187.988037109375,708.0669555664062,0.7101241946220398,2187.590576171875,724.3453979492188,0.9451070427894592,2196.291748046875,723.9486694335938,0.969282865524292,2196.027587890625,732.3212890625,0.9843340516090393,2187.982421875,708.08740234375,0.4126034677028656,2163.771728515625,716.3311767578125,0.6624289751052856,2171.848876953125,707.7362670898438,0.6592205166816711
1,2163.61767578125,708.6688232421875,0.772983193397522,2164.71630859375,707.2969360351562,0.7819383144378662,2171.667724609375,715.93798828125,0.5885561108589172,2163.6015625,724.342529296875,0.9129199981689453,2155.937255859375,740.0277099609375,0.5250529646873474,2155.7080078125,748.13671875,0.37462812662124634,2172.10693359375,707.9028930664062,0.9414824843406677,2171.587158203125,707.7855834960938,0.23941823840141296,2164.0458984375,731.9995727539062,0.4101029932498932,2163.91796875,732.0811767578125,0.3470034897327423,2164.03271484375,732.00439453125,0.07259303331375122,2171.919921875,707.7117309570312,0.5219604969024658,2164.009521484375,684.034912109375,0.40864577889442444,2163.563232421875,716.073486328125,0.12170255184173584,2164.039306640625,731.818603515625,0.5808415412902832,2163.815185546875,732.1763305664062,0.5310825109481812,2155.782470703125,740.0772705078125,0.323563814163208,2180.03857421875,707.6953735351562,0.2931896448135376,2171.9736328125,732.0277099609375,0.6193029880523682,2187.945556640625,724.086669921875,0.6864216923713684,2196.412353515625,724.4551391601562,0.7424976229667664,2163.65478515625,707.5873413085938,0.5744493007659912,2161.809814453125,724.6446533203125,0.6222233176231384,2164.617431640625,707.4219360351562,0.17977169156074524
2,2154.97412109375,708.2169799804688,0.9580097198486328,2164.6552734375,706.7588500976562,0.8734374046325684,2156.891357421875,723.8889770507812,0.2285299003124237,2163.9169921875,731.937255859375,0.8585373163223267,2147.69091796875,747.8469848632812,0.850006103515625,2140.00537109375,748.0132446289062,0.7181593179702759,2172.1435546875,708.2164306640625,0.9809145927429199,2171.082763671875,708.6766967773438,0.03183746337890625,2172.018798828125,731.9632568359375,0.1290896236896515,2171.962158203125,732.0458984375,0.11834302544593811,2187.780517578125,731.9762573242188,0.14054495096206665,2187.6591796875,708.218017578125,0.5656266212463379,2188.23681640625,731.8601684570312,0.40053823590278625,2163.44384765625,715.9264526367188,0.5777576565742493,2164.1884765625,731.9174194335938,0.8875252604484558,2163.8056640625,739.9938354492188,0.8608254194259644,2156.1201171875,740.090087890625,0.7094939351081848,2180.430419921875,707.7688598632812,0.5874495506286621,2180.52978515625,723.58447265625,0.8620419502258301,2188.21435546875,723.9882202148438,0.9784754514694214,2196.089111328125,731.9130859375,0.969764769077301,2171.420654296875,707.6644287109375,0.2921982407569885,2155.99072265625,725.3573608398438,0.8456761837005615,2163.608642578125,708.2346801757812,0.45813846588134766
3,2154.677490234375,708.1145629882812,0.892062246799469,2148.27783203125,706.6522827148438,0.8295201063156128,2172.6513671875,707.67626953125,0.28149616718292236,2163.878662109375,731.7572631835938,0.8177258968353271,2147.580078125,748.0779418945312,0.7656006217002869,2139.967529296875,748.0339965820312,0.3929087519645691,2171.68798828125,708.4898071289062,0.9642811417579651,2170.425537109375,708.7727661132812,0.24067553877830505,2171.89794921875,732.4095458984375,0.2691432237625122,2171.870849609375,731.9987182617188,0.2991049885749817,2187.91455078125,732.0516967773438,0.07882341742515564,2162.70361328125,707.2509765625,0.4999873638153076,2188.087646484375,731.9566040039062,0.41710108518600464,2162.941162109375,715.8734741210938,0.19667965173721313,2163.884033203125,732.2742919921875,0.579613208770752,2163.858154296875,732.4554443359375,0.5208965539932251,2155.68310546875,740.1754760742188,0.440170556306839,2180.5048828125,708.112060546875,0.2817206084728241,2171.89404296875,732.1590576171875,0.49673596024513245,2187.990234375,724.06201171875,0.8627902269363403,2187.9921875,732.130615234375,0.8647624254226685,2171.447509765625,707.4308471679688,0.6232930421829224,2156.10986328125,724.8836059570312,0.8487736582756042,2164.836669921875,708.345947265625,0.2157035768032074
4,2149.211181640625,709.14404296875,0.9758930206298828,2147.759033203125,706.1399536132812,0.9650601148605347,2139.96044921875,723.6630859375,0.3735419511795044,2148.2392578125,732.1052856445312,0.8937934637069702,2140.153564453125,747.8460083007812,0.9391065835952759,2139.776611328125,747.85888671875,0.8985806703567505,2163.531982421875,707.5753784179688,0.9810035228729248,2170.8134765625,708.4370727539062,0.01656240224838257,2171.9833984375,732.061279296875,0.05682706832885742,2172.000732421875,731.9993286132812,0.13429304957389832,2180.61083984375,732.0086059570312,0.14600661396980286,2172.623046875,715.7714233398438,0.570958137512207,2187.374267578125,724.1839599609375,0.5966050624847412,2164.0029296875,715.1708984375,0.7870041728019714,2163.8779296875,731.8200073242188,0.8950191736221313,2156.0302734375,747.950439453125,0.856177031993866,2156.03955078125,747.9658813476562,0.8306302428245544,2172.982177734375,708.2056884765625,0.596768856048584,2172.109375,724.4212036132812,0.7763760089874268,2179.725830078125,724.6567993164062,0.8967195749282837,2188.19384765625,724.9234008789062,0.9367382526397705,2171.7099609375,708.048095703125,0.4804668724536896,2146.325927734375,723.4036254882812,0.8718726634979248,2155.119873046875,706.41943359375,0.5867886543273926
5,2149.03759765625,709.1654663085938,0.8801939487457275,2147.801025390625,706.2413940429688,0.8479047417640686,2140.46923828125,723.318115234375,0.22701582312583923,2147.96240234375,731.9517211914062,0.8064305186271667,2147.7236328125,740.1021118164062,0.8669029474258423,2139.923095703125,748.0264282226562,0.8289833068847656,2163.833984375,707.6986694335938,0.9426776170730591,2172.491943359375,699.930419921875,0.04702076315879822,2172.078857421875,724.4684448242188,0.04171881079673767,2171.9990234375,732.0149536132812,0.1140742301940918,2172.0078125,732.0777587890625,0.05364406108856201,2171.718994140625,724.4522705078125,0.7284696102142334,2187.94189453125,724.1304931640625,0.7142279148101807,2163.532470703125,715.9302368164062,0.47525227069854736,2164.010498046875,723.5286254882812,0.7427542805671692,2155.997802734375,740.0503540039062,0.8703477382659912,2156.00537109375,740.103515625,0.7387382984161377,2172.71728515625,715.7660522460938,0.5151186585426331,2172.31103515625,723.9373779296875,0.686320424079895,2179.70703125,724.46826171875,0.8962075710296631,2180.0888671875,739.56689453125,0.9026464819908142,2172.32373046875,707.9110717773438,0.4040260910987854,2146.591064453125,724.2656860351562,0.768854022026062,2155.227783203125,707.2079467773438,0.2901334762573242
6,2149.018310546875,709.08544921875,0.9587985277175903,2148.130859375,705.8325805664062,0.9611769318580627,2140.29296875,723.5198364257812,0.33570894598960876,2147.96826171875,731.9764404296875,0.8613914251327515,2140.0517578125,747.9263305664062,0.8194550275802612,2140.0126953125,747.9116821289062,0.7195592522621155,2163.466064453125,708.1707153320312,0.970229983329773,2147.73828125,716.4408569335938,0.010042399168014526,2164.039306640625,732.0289916992188,0.022532552480697632,2172.086181640625,732.017822265625,0.12383845448493958,2171.902099609375,732.202392578125,0.175856351852417,2172.28515625,715.7850341796875,0.6858144998550415,2180.114501953125,732.1657104492188,0.5244714617729187,2162.669921875,707.517578125,0.6444030404090881,2163.821044921875,723.234375,0.7668511867523193,2155.95361328125,740.0685424804688,0.9104152917861938,2148.11279296875,748.0403442382812,0.8685507774353027,2172.345458984375,708.2485961914062,0.8375229835510254,2171.860107421875,724.3438720703125,0.8183379769325256,2179.978271484375,724.6553955078125,0.9476193785667419,2180.305419921875,739.709716796875,0.9692034721374512,2172.051025390625,708.0154418945312,0.35043683648109436,2146.89794921875,723.8992309570312,0.8817299604415894,2148.090576171875,708.355224609375,0.41707643866539
7,2148.56005859375,708.6473388671875,0.8097894191741943,2147.948486328125,706.5225219726562,0.8998236656188965,2155.380126953125,715.9169311523438,0.18703681230545044,2147.919921875,732.0478515625,0.6832501292228699,2147.98779296875,732.0011596679688,0.5970261693000793,2139.844482421875,748.1035766601562,0.6277893781661987,2156.41796875,708.070556640625,0.9727206230163574,2148.56494140625,707.2156372070312,0.05749806761741638,2172.14892578125,716.3131713867188,0.028445839881896973,2155.985595703125,732.0133056640625,0.11941751837730408,2156.01123046875,732.0275268554688,0.23709434270858765,2171.818115234375,715.5223999023438,0.5410153865814209,2172.242919921875,724.1612548828125,0.5273873209953308,2147.7314453125,716.0789794921875,0.48393604159355164,2147.71630859375,724.1402587890625,0.529137134552002,2148.023193359375,732.1184692382812,0.8071324825286865,2148.185302734375,740.1921997070312,0.775868833065033,2172.009765625,708.439208984375,0.674124002456665,2163.941650390625,723.6598510742188,0.7173961400985718,2180.007568359375,724.3749389648438,0.9465842843055725,2172.141845703125,740.1198120117188,0.9429745674133301,2163.950439453125,707.7628173828125,0.3399525284767151,2155.62939453125,716.1045532226562,0.7332713603973389,2147.6884765625,700.2645263671875,0.39429783821105957
